"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
144,42,"Test",5,"Correction","billclinton",NA,0,"Obama","Clinton","Pres_Vacation","2",NA,4,"Correction",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
144,37,"Test",5,"Misinformation_Label","2",NA,1,"2 million","2","Race_Starbucks","2","E",4,"Misinformation_Label",1,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
144,17,"Test",5,"Correction_Misinfo","2008","1980",1,"1928","2007","Rep_Control","E","E",4,"Correction_Misinfo",3,3,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
144,32,"Test",4,"Correction","notmanypeoplehaveinsurance","nointernet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",4,"Correction",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,15,"Test",5,"Repeated","justunder10million","10million",1,"About 38 million people","<10 million people.","SKorea_Population","2","2",4,"Repeated",4,2,5,1,0,0,0,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
144,39,"Test",2,"Misinformation_Label","15million",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","E",NA,4,"Misinformation_Label",1,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
144,34,"Test",4,"Correction_Misinfo","militar","theimperialmarcfromstarwars",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2","1",4,"Correction_Misinfo",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,22,"Test",5,"Misinformation_Label","1200",NA,1,"360,000","3,709","SwimmingPool_Deaths","E","E",4,"Misinformation_Label",1,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
144,24,"Test",5,"Correction_Misinfo","medicare","war",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2","1",4,"Correction_Misinfo",5,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,3,"Test",5,"Correction_Misinfo","yes","no",1,"No there is no law","Yes there is a law","Tax_Pres_Law","2","1",4,"Correction_Misinfo",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,8,"Test",4,"Correction","hittingapedestrian","droppingabowlingballonit",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",4,"Correction",4,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,7,"Test",5,"Misinformation_Label","someoneyelledgun","someonewasinhecrowd",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word â€œgun""","Trump_ChrissyTeigen","2","E",4,"Misinformation_Label",1,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
144,56,"Test",4,"Repeated","berniesandars",NA,0,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2",NA,4,"Repeated",5,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
144,40,"Test",4,"Correction_Misinfo","less","waymore",1,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","2","1",4,"Correction_Misinfo",2,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,10,"Test",4,"Correction_Misinfo","250",NA,0,"24","329","UN_Resolutions","E",NA,4,"Correction_Misinfo",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
144,43,"Test",5,"Misinformation_Label","china","UK",1,"The United Kingdom","China","US_Trading_Partner","2","1",4,"Misinformation_Label",1,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,47,"Test",4,"Correction","asmallportion","all",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","1",4,"Correction",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,23,"Test",6,"Correction","theresnolink","vaccinescauseautism",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",4,"Correction",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
144,4,"Test",5,"Correction","6",NA,0,"70%","9%","Veteran_Suicide","E",NA,4,"Correction",2,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
144,25,"Test",4,"Misinformation_Label",NA,NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","E",NA,4,"Misinformation_Label",1,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
145,41,"Test",4,"Repeated","Prolife",NA,0,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2",NA,1,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,37,"Test",3,"Misinformation_Label","10",NA,0,"Third largest export","0.10%","Africa_Revenue","2",NA,1,"Misinformation_Label",2,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,30,"Test",2,"Misinformation_Label","17",NA,0,"30 years","21 years","Alabama_Senate","E",NA,1,"Misinformation_Label",1,6,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
145,40,"Test",6,"Correction_Misinfo","Threatened",NA,0,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2",NA,1,"Correction_Misinfo",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,52,"Test",4,"Misinformation_Label","16","20",1,"20%","6%","Amazon_Rainforest","E","1",1,"Misinformation_Label",1,6,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
145,24,"Test",5,"Correction_Misinfo","Medphone","AppleWatch",1,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E","1",1,"Correction_Misinfo",3,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
145,51,"Test",6,"Correction_Misinfo","Europeans","Americans",1,"Americans","Europeans","Automobile_Invention","2","1",1,"Correction_Misinfo",1,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,50,"Test",4,"Correction","10000000","26000",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2","E",1,"Correction",1,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
145,27,"Test",4,"Correction","StudentLoansfohischildren","PersonalStudentLoans",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","1",1,"Correction",6,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,44,"Test",2,"Repeated","2004","pass",1,"2017","2004","Black_Homeownership","2","E",1,"Repeated",4,2,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
145,5,"Test",4,"Correction_Misinfo","150",NA,0,"1 million","1.5","Bloomberg_Campaign_Money","2",NA,1,"Correction_Misinfo",1,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,42,"Test",4,"Correction","Bristlesbeingevenlydistrubutedonground","gravity",1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","1",1,"Correction",1,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,28,"Test",3,"Correction","electricity","poorforestmanagement",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","1",1,"Correction",4,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,58,"Test",5,"Misinformation_Label","Wateragencies","Individualconsumers",1,"Homeowners","Water agencies","Cali_Statelaw","2","1",1,"Misinformation_Label",1,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,36,"Test",5,"Misinformation_Label","90","0",1,"0","90","Chess_Players","2","1",1,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,26,"Test",5,"Repeated","Hurriceadstordurability",NA,0,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2",NA,1,"Repeated",4,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,38,"Test",5,"Correction","ewZeaand","UnitedStates",1,"United States","New Zealand","Cleanest_Air","2","1",1,"Correction",2,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,16,"Test",5,"Correction","36million","pass",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",1,"Correction",5,5,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
145,53,"Test",4,"Repeated","15",NA,0,"2nd","15th","Coffee","2",NA,1,"Repeated",4,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,23,"Test",6,"Correction","LoweredSales",NA,0,"Sharp decrease","Sharp increase","CoronaBeer_COVID","1",NA,1,"Correction",6,6,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
145,12,"Test",6,"Correction_Misinfo","Outbreak","flood",1,"Flooding","Hesitation to respond by governor","Disease_Illinois","A","1",1,"Correction_Misinfo",1,2,5,0,0,1,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
145,1,"Test",4,"Repeated","consumesmorethanitproduces","Itproducesmorethanitconsumes",1,"More produced","More consumed","Energy_Independence","2","1",1,"Repeated",2,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,7,"Test",6,"Misinformation_Label","California","Virginia",1,"Virginia","California","Federal_State_Dollars","2","1",1,"Misinformation_Label",1,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,18,"Test",5,"Correction","15percent","Doubled",1,"Rose 25%","Rose 15%","Gas_2018","2","E",1,"Correction",5,5,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
145,31,"Test",4,"Repeated","Moresnocannotcompensatefoicemelting",NA,0,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2",NA,1,"Repeated",4,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,25,"Test",4,"Misinformation_Label","15","25",1,"25%","13%","GunControl_Background","E","1",1,"Misinformation_Label",1,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
145,59,"Test",5,"Correction_Misinfo","warrant","Nowarrantneeded",1,"At any time","Require a warrant","GunControl_Warrant","2","1",1,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,56,"Test",4,"Repeated","pass",NA,0,">12 million",">1 million","Hurricane_Relief","E",NA,1,"Repeated",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
145,29,"Test",4,"Misinformation_Label","16","70",1,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E","E",1,"Misinformation_Label",2,3,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
145,33,"Test",4,"Correction_Misinfo","Protest","ndercustody",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","1",1,"Correction_Misinfo",3,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,20,"Test",6,"Repeated","60",NA,0,">38%","60%","Liberian_Women","2",NA,1,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,32,"Test",4,"Correction","publicetiquettereasons","pass",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","E",1,"Correction",2,2,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
145,47,"Test",6,"Correction","Therewillbeaeffectonbenefits","NOeffectonbenefits",1,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","2","1",1,"Correction",3,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,35,"Test",4,"Repeated","19",NA,0,"270","19","Mass_Shootings","2",NA,1,"Repeated",5,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,60,"Test",3,"Correction","40",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","1",NA,1,"Correction",3,4,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
145,57,"Test",4,"Correction_Misinfo","Everyyear","neverrecievedonesince1980",1,"None in 10 years","Every year since 1983","Military_Pay","2","1",1,"Correction_Misinfo",3,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,3,"Test",6,"Correction_Misinfo","nationalparks","caves",1,"Cave systems","National parks","Missing_People","2","1",1,"Correction_Misinfo",1,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,11,"Test",4,"Correction","1980","2018",1,"2017","1980","Murder_Year","2","E",1,"Correction",4,5,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
145,22,"Test",5,"Misinformation_Label","21billion","5billion",1,"5 billion","2.1 billion","Obama_Website","2","1",1,"Misinformation_Label",1,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,8,"Test",4,"Correction","GunManufacturers",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","2",NA,1,"Correction",2,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,9,"Test",5,"Misinformation_Label","Clinton","Obama",1,"Obama","Clinton","Pres_Vacation","2","1",1,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,10,"Test",2,"Correction_Misinfo","2",NA,0,"2 million","2","Race_Starbucks","2",NA,1,"Correction_Misinfo",3,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,15,"Test",5,"Repeated","2007","pass",1,"1928","2007","Rep_Control","2","E",1,"Repeated",4,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
145,14,"Test",2,"Misinformation_Label","supplies",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","E",NA,1,"Misinformation_Label",1,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
145,4,"Test",5,"Correction","10million","36million",1,"About 38 million people","<10 million people.","SKorea_Population","2","E",1,"Correction",2,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
145,17,"Test",5,"Correction_Misinfo","8million",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","E",NA,1,"Correction_Misinfo",4,5,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
145,48,"Test",4,"Repeated","USArmyAnthems",NA,0,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2",NA,1,"Repeated",3,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,46,"Test",4,"Correction_Misinfo","10000","360000",1,"360,000","3,709","SwimmingPool_Deaths","E","1",1,"Correction_Misinfo",2,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
145,6,"Test",4,"Repeated","Armedforces",NA,0,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","1",NA,1,"Repeated",1,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
145,13,"Test",4,"Repeated","Yes",NA,0,"No there is no law","Yes there is a law","Tax_Pres_Law","2",NA,1,"Repeated",4,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,55,"Test",4,"Misinformation_Label","Testingthemwithpedestriacrashes","Bowlingballs",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",1,"Misinformation_Label",1,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,34,"Test",6,"Correction_Misinfo","omeoneyelledgun","someyelledchirssyteigan",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word â€œgun""","Trump_ChrissyTeigen","2","1",1,"Correction_Misinfo",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,54,"Test",4,"Correction","BernieSanders",NA,0,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2",NA,1,"Correction",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,19,"Test",4,"Repeated","Muchless",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","2",NA,1,"Repeated",3,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
145,49,"Test",4,"Repeated","326",NA,0,"24","329","UN_Resolutions","E",NA,1,"Repeated",2,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
145,45,"Test",6,"Correction_Misinfo","China","UK",1,"The United Kingdom","China","US_Trading_Partner","2","1",1,"Correction_Misinfo",1,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,43,"Test",4,"Misinformation_Label","Limitednumberofstudentathletes","allstudentathletes",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","1",1,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,2,"Test",6,"Misinformation_Label","thereisnolink","Thattherewasalink",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",1,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,39,"Test",6,"Misinformation_Label","9","70",1,"70%","9%","Veteran_Suicide","2","1",1,"Misinformation_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
145,21,"Test",4,"Correction_Misinfo","2012","1980",1,"lowest since 1996","Higher than 2012","Voter_Turnout","2","E",1,"Correction_Misinfo",NA,4,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
146,8,"Test",5,"Correction","Hewasprolife",NA,0,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2",NA,2,"Correction",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,10,"Test",6,"Correction_Misinfo","1","Pass",1,"Third largest export","0.10%","Africa_Revenue","2","E",2,"Correction_Misinfo",5,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
146,5,"Test",4,"Correction_Misinfo","Pass","pass",1,"30 years","21 years","Alabama_Senate","E","E",2,"Correction_Misinfo",5,6,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
146,19,"Test",6,"Repeated","Theyareanendangeredspecies",NA,0,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2",NA,2,"Repeated",6,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,12,"Test",6,"Correction_Misinfo","6","20",1,"20%","6%","Amazon_Rainforest","2","1",2,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,6,"Test",5,"Repeated","Alivecor",NA,0,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","2",NA,2,"Repeated",3,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,1,"Test",6,"Repeated","europeans",NA,0,"Americans","Europeans","Automobile_Invention","2",NA,2,"Repeated",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,22,"Test",4,"Misinformation_Label","1000000","Pass",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2","E",2,"Misinformation_Label",3,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
146,52,"Test",6,"Misinformation_Label","Puttinghischildrenthroughcollege","Becauseofhisownstudentloandebt",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","1",2,"Misinformation_Label",1,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,16,"Test",6,"Correction","2004","2017",1,"2017","2004","Black_Homeownership","2","1",2,"Correction",6,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,35,"Test",6,"Repeated","150",NA,0,"1 million","1.5","Bloomberg_Campaign_Money","2",NA,2,"Repeated",4,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,9,"Test",5,"Misinformation_Label","Whentheearthsgravitationalpullisjustright",NA,0,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","1",NA,2,"Misinformation_Label",1,6,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
146,36,"Test",5,"Misinformation_Label","Brokenelectricurrents","Badforesmanagement",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","1",2,"Misinformation_Label",5,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,33,"Test",2,"Correction_Misinfo","Pass",NA,0,"Homeowners","Water agencies","Cali_Statelaw","E",NA,2,"Correction_Misinfo",2,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
146,51,"Test",6,"Correction_Misinfo","90","0",1,"0","90","Chess_Players","2","1",2,"Correction_Misinfo",4,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,47,"Test",5,"Correction","Towithstandhurricanes",NA,0,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2",NA,2,"Correction",5,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,7,"Test",6,"Misinformation_Label","NewZealand","US",1,"United States","New Zealand","Cleanest_Air","2","1",2,"Misinformation_Label",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,25,"Test",5,"Misinformation_Label","18billion","8illion",1,"3 Billion","1.4 Billion","Clinton_Nkorea","E","E",2,"Misinformation_Label",4,4,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
146,60,"Test",4,"Correction","300","2",1,"2nd","15th","Coffee","E","1",2,"Correction",6,5,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
146,2,"Test",6,"Misinformation_Label","Tesaleswentup",NA,0,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2",NA,2,"Misinformation_Label",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,31,"Test",4,"Repeated","Thesenatordisregardingtheoutbreak",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","E",NA,2,"Repeated",5,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
146,28,"Test",6,"Correction","USproducsmoreenergythanitconsumes","Pass",1,"More produced","More consumed","Energy_Independence","1","E",2,"Correction",4,3,5,0,1,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
146,34,"Test",6,"Correction_Misinfo","California","Virgina",1,"Virginia","California","Federal_State_Dollars","2","1",2,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,30,"Test",6,"Misinformation_Label","15",NA,0,"Rose 25%","Rose 15%","Gas_2018","2",NA,2,"Misinformation_Label",3,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,27,"Test",5,"Correction","Pass","Pass",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","E","E",2,"Correction",4,3,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
146,21,"Test",6,"Correction_Misinfo","18","25",1,"25%","13%","GunControl_Background","E","1",2,"Correction_Misinfo",6,1,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
